Comment ID,Author,Content,Publish Date,Like Count,Reply Count,Detected Language,Label
Ugy0zmq0HMz0NwWMERh4AaABAg,@thehuggz-i9k,"I don't know what I do... I loop one lace around my index and thumb on it's side, and the other lace around my thumb and index on it's side then I bring them together and simultaneously grab the opposite lace with my thumb and index and pull through.  Wise or contra means nothing to me... also I saw a 6 yr old do this on YT like 9 years ago, it was so fast and easy to learn I just had to change up.",2025-01-27T03:13:27Z,0,0,en,-1
UgwOBwzTMS1WX-sEmqd4AaABAg,@theflyingfool,It's a reef knot not a square knot.,2025-01-26T23:24:07Z,0,0,en,-1
UgyhCwXgWklmJreFnZB4AaABAg,@ZafWitness,"We all tie our shoelaces like square knots?? Wtf??
This is worth a video... give me back my 5 seconds.",2025-01-26T17:20:15Z,0,0,en,-1
UgxKAjrdw4-_vGKVD8x4AaABAg,@cybrdnmcl,Ian Knot and Double Ian Knot are superior tying methods,2025-01-26T16:34:17Z,0,0,en,-1
UgxwfAh0LpcKSyoZrnV4AaABAg,@thedeathcake,"Who cares? I'm sick of this constant ""you've been doing x wrong all your life"". I'm can say with certainly, using a granny knot has never negatively impacted my life.",2025-01-26T15:54:32Z,0,0,en,-1
Ugz5JsHtex_g8J_nPBJ4AaABAg,@jg2611,"For decades, i have almost NEVER had to re-tie my shoes. i slip em on/off, and the laces never untie. 1 square not, followed by 2 bunny-ear knots",2025-01-26T15:42:52Z,0,0,en,-1
UgyYoojkLL_Tp5mWqJF4AaABAg,@brothercannon,Something about this dude's certainty is off putting.,2025-01-26T12:49:49Z,0,0,en,-1
Ugwt1GPJOlV0C6TJQ814AaABAg,@Jacq4y,1st knot as a left-handed and 2nd as a right-handed. That’s my way and I learn this is a square knot,2025-01-26T12:36:02Z,0,0,en,-1
UgzIUGyMSrXU6so_A6t4AaABAg,@3dent,Clockwise here. Never comes undone.,2025-01-26T06:54:28Z,0,0,en,-1
UgziTbtNDw58IOUbQ0F4AaABAg,@joed9305,"There's a third too where you loop both through each other, rather than any around.",2025-01-26T03:46:47Z,0,0,en,-1
UgwY6-OVh4TbsKWJJql4AaABAg,@iamNazrak,I do a double bunny ears knot. Id never do a double over head or square knot wat,2025-01-26T01:10:55Z,0,0,en,-1
UgxDSSYCYtwbEEGWK7N4AaABAg,@cutups,"So what's the explanation for the fact that most people do it the ""wrong"" way?  There has to be something...",2025-01-26T00:13:50Z,0,0,en,-1
UgxXgXuOKt6O7aI8I454AaABAg,@EbNorth,I do the butterfly version. I dunno about all this clock stuff you speak of.,2025-01-25T23:56:05Z,0,0,en,-1
Ugztb-5zBVNZ_YjX5dd4AaABAg,@WatsonsBox,Just double knot your laces. 💀,2025-01-25T22:24:02Z,0,0,Other,-1
UgyrusF_KiDJvkU9Bvx4AaABAg,@kevinmacintyre4003,Berluti?,2025-01-25T14:51:52Z,0,0,Other,-1
Ugy8mIu37FaBe50lD0p4AaABAg,@garaktartv3647,i usually only do it one time and slip into my shoes from there until the knot loosens a few months after,2025-01-25T10:27:11Z,0,0,en,-1
UgwUI1sFlpdC3OybnB14AaABAg,@supernenechi,I shibari my feet instead,2025-01-25T10:17:02Z,0,0,en,-1
UgwGRT1qj3xUTXLnFgt4AaABAg,@Xamentle,"mine just are there, sometimes they are the good way and they stay tied or they don’t…",2025-01-25T09:05:45Z,0,0,en,-1
UgxujfSGIJ7Q31PZAzt4AaABAg,@scotteverett5932,Rather than change the second cross I found it easier to change the first,2025-01-25T08:52:02Z,0,0,en,-1
UgzDOs2YPiahKTpokaZ4AaABAg,@geeleeggan,Wrong Schmong 😡 either way the shoes stay on the feet. It’s not like we’re rigging a sail on clipper ship rounding the Strait of Magellan🤣,2025-01-25T07:14:01Z,0,0,en,-1
UgyYqrfrEzNJUMAwSJd4AaABAg,@chrismidyette1098,I always double knot. Great way to make sure your shoes stay tied. no counter or clockwise required.,2025-01-25T03:19:24Z,0,0,en,-1
UgzoS-GlkCl7FQnwv_Z4AaABAg,@vacuousvoid,It's a reef knot.  Square knot is a Massachusetts neologism.,2025-01-25T01:10:41Z,0,0,en,-1
UgxWYJhdylqkZXzCPXd4AaABAg,@Macm73,Prefer the Parisian knot.,2025-01-25T00:23:39Z,0,0,en,-1
Ugy9eNu9tJz1weCvpul4AaABAg,@DragOzze,"I dont even know how I tie them, if you had to ask me, I just do it",2025-01-24T20:50:48Z,0,0,en,-1
UgzvlRCuJKfYF6dT03d4AaABAg,@mashhoodzahid2189,This is Nike free run 2. One of my fav 😁,2025-01-24T19:36:05Z,0,0,en,-1
UgwUFEncN6LJChYljnx4AaABAg,@therealshard,"right over left, left over right",2025-01-24T18:12:47Z,0,0,Other,-1
Ugx2e-dkXM-UTWT41-F4AaABAg,@watarod,Meanwhile I use the bunny ears technique,2025-01-24T17:26:55Z,0,0,en,-1
UgxEr-d55R5Mvus3A-l4AaABAg,@biggamer4113,"you should show the video reversed, unless you show it to parents of small children",2025-01-24T16:07:02Z,0,0,en,-1
Ugw2euHS7UGj0P5BY9t4AaABAg,@JahyMoonwalker,Doing a double wrap on the first step has helped a lot.,2025-01-24T14:01:08Z,0,0,en,-1
UgyWYJ2lafsR1SJGSMZ4AaABAg,@logangraham2956,"me: *wears rubber boots that don't have shoe laces.* ""uhm... thanks?""",2025-01-24T06:16:49Z,0,0,en,-1
UgysGKsDZ5j5RGXz0rJ4AaABAg,@gdsstudio753,"I tied the traditional way, then double knot, but that also loosened. While learning arborist climbing, I came across a method of tying laces that works well. 
At the end of tying in the traditional manner, pass the last bunny ear twice around before pulling tight. Never had a problem with loosening again.",2025-01-24T02:29:21Z,2,1,en,-1
Ugwr9mNMc8Z4yXviPR14AaABAg,@RaunakSingh-o9p,4 ways is actually correct to tie shoes,2025-01-24T00:46:57Z,0,0,en,-1
Ugx6bqF4PB2BnOqLvHV4AaABAg,@SunflowerResists,"As he has tied them, adding a second clockwise turn around the loop makes a bow that basically will not come undone accidentally.  It takes a fair amount of dexterity and practice to pull the second loop tightly through the double turn though.",2025-01-23T23:17:38Z,0,0,en,-1
UgzMdEwpH8SYKJLrlHJ4AaABAg,@raterus,"I use the ""Super knot"" after doing the initial tie.  You take the end of right loop, and loop it back through the center again, then pull it all tight.  it's super strong, but you can still pull it loose by pulling the strings.  I get disappointed at my family members when I find they double knotted, or worse tied a granny knot.",2025-01-23T15:08:19Z,0,0,en,-1
UgzzpdMsqXkGz4jsrNB4AaABAg,@ovalbeach,Who cares about the shoe laces…I’m looking at his gams…nice legs dude.,2025-01-23T07:57:25Z,0,0,en,-1
UgxOmiRt9t0f7kghwzN4AaABAg,@fizban7,"Also, the granny knot direction just makes the laces point the wrong way",2025-01-23T04:12:58Z,0,0,en,-1
Ugzf1OnKwI-5fFe1CrB4AaABAg,@joemurray8902,Doesn't have to be clock wise as long as you follow the rule left over right then right over left. Or right over left then left over right.,2025-01-23T03:13:10Z,0,0,en,-1
UgwW4wkMxgcWOW6SAup4AaABAg,@yehyeh135,Yeah bunny ears is better. Also there are way more than just 2 mainstream methods.,2025-01-22T20:49:11Z,0,0,en,-1
UgyAefwd4CmOlsSzNsx4AaABAg,@TheSkepticSkwerl,Taught my kid how to alternate the 2 knots. And he never has issues with his knots,2025-01-22T08:56:24Z,0,0,en,-1
Ugz_WGwX2lpjFPGFRQZ4AaABAg,@irfan.hussain.cj.1,le me who doesnt wear shoes with laces 😂😂,2025-01-22T08:23:39Z,0,0,en,-1
UgyNyHb597TMAKRuG8x4AaABAg,@soumikdaswin,Meanwhile me with Rabbit Ear Loops 😦,2025-01-22T04:37:26Z,0,0,en,-1
UgwDSAzx_ehzU6IKOCZ4AaABAg,@zohanrock,cuz it feels weird.,2025-01-22T04:29:11Z,0,0,Other,-1
UgyDFpZlAu-K34Co3cx4AaABAg,@handsmcneil,Berluti knot is the best knot. Work boots. Running shoes. Has never come untied on me once,2025-01-22T02:51:32Z,0,0,en,-1
UgwzcPcY9L0XUgD8wKZ4AaABAg,@hariharanmuralidharan3575,It works for me. Thanks,2025-01-22T02:41:45Z,0,0,en,-1
UgxM1r9LW0J0h1pjVyJ4AaABAg,@MibuChaos,Once I watched a TED Talk about this.  The most influential TED Talk of all; it changed a habit in my life for good,2025-01-21T22:46:03Z,2,1,en,-1
UgzL54xPwbgW3A0moD14AaABAg,@BDoggy45,ive always gone clockwise but i thought it was bc im left handed.  they still come undone btw,2025-01-21T22:06:36Z,0,0,en,-1
UgysTzAgUg6_TzniTNJ4AaABAg,@bubbahottep8644,Depends on the direction of the first knot.,2025-01-21T21:37:44Z,0,0,en,-1
UgxZQFzPNzS2Hr_Zwel4AaABAg,@gerhardolivier6285,Who has time to waste in the morning on something like this ?,2025-01-21T21:22:34Z,0,0,en,-1
UgxOoPEmMnJgv0KjrF54AaABAg,@Idkmnah,Stays on the foot you did it right.,2025-01-21T20:19:06Z,0,0,en,-1
Ugyopbwj9AseZylTjL14AaABAg,@jcclavel,"I've always done like that. Actually never told anyone heheh! 
thank yo for sharing my secret heheh",2025-01-21T11:40:45Z,0,0,en,-1
UgxNy74-iY6JKqZ-aUJ4AaABAg,@luvbgrass,Why would anyone tie a shoe lace in a knot. Thats nuts.,2025-01-21T05:48:50Z,0,0,en,-1
UgzGTiOlMRz178x4xdJ4AaABAg,@korvoth4269,hitch FTW,2025-01-21T04:38:24Z,0,0,en,-1
UgyQQTAhxv7UFT-ttGd4AaABAg,@Ilikecheese-bx2ds,"just use the square knot, it's not that hard",2025-01-21T00:16:59Z,0,0,en,-1
Ugx4IDyw6-eQDGhBHPV4AaABAg,@gregiep,I’ve been doing square knot bows for years.,2025-01-20T23:54:56Z,0,0,en,-1
UgxOqYrwSydX4ssGplV4AaABAg,@themr_wilson,"Wrap it around twice, won't ever come loose. Twice winding them together, and twice around the loop before pulling through",2025-01-20T23:53:44Z,0,0,en,-1
UgwPuX9jalUn-9zd3Ql4AaABAg,@Drauguro,"me, that past 30 and still uses the bunny ears to tie",2025-01-20T22:19:04Z,1,0,en,-1
UgwFKFvH19-8kWyxVeR4AaABAg,@zook420000,"bunny ear, double knot... suck it",2025-01-20T22:17:52Z,0,0,en,-1
UgyRdwIGmmtRlmv-ntx4AaABAg,@cottonwoodcreative,reef knot is the name,2025-01-20T22:02:22Z,0,0,en,-1
UgxOMlhFOVpEaUAOR_94AaABAg,@mattstone6594,What a useless video,2025-01-20T20:41:01Z,0,0,en,-1
UgwYcaL1g6XPUiYD8Np4AaABAg,@cboneperlstone9661,The only important thing here is that the first “set up” knot and the second “bunny ears” one are opposite. Clockwise and counterclockwise as directions don’t matter. As long as they aren’t the same direction both times,2025-01-20T20:21:21Z,0,0,en,-1
Ugy-NcNAuBC4xDU5Z0h4AaABAg,@renj123,Wow. only knotty people know this!,2025-01-20T19:47:36Z,0,0,en,-1
UgwZTDPnlgkEi-8PcZJ4AaABAg,@camcornish2634,Am I drinking water incorrectly too? Come on...,2025-01-20T16:16:16Z,0,0,en,-1
UgzAiAae0aFI1K3oKkt4AaABAg,@casperghost9808,Does nobody doubly knot anymore?,2025-01-20T16:13:04Z,0,0,en,-1
UgwexiKn8fl9_U-SF3R4AaABAg,@pilkjaer,i thought it was purely related to if you are RH or LH,2025-01-20T15:19:51Z,0,0,en,-1
UgzP8NXcxcFpaBaqrkp4AaABAg,@aaronh1372,The square knot is the only one that will lay flat and knot make you look like a slob in a pair of dress shoes.,2025-01-20T13:14:36Z,0,0,en,-1
UgxMVOLCv0xbUEmdERZ4AaABAg,@Litepaw,"Thanks for teaching me about knotting.



...OwO",2025-01-20T12:03:53Z,1,0,en,-1
UgybTVXrTc_0y45kjw54AaABAg,@erraticToaster92,"😂 ""I'm not, usually, usually I do it like this""",2025-01-20T08:50:58Z,0,0,en,-1
Ugw1F1ZPcLv3xFX5qzZ4AaABAg,@qsmxpilot4599,A square knot is NOT a good knot to use.  it WILL loosen!,2025-01-20T03:40:41Z,0,0,en,-1
Ugxb5M5iBtsaFnrmfjp4AaABAg,@JoeRojo-q6s,"There is no particular ""Right"" way.  The ""real"" Right way is the one that keeps your shoes on your feet!! End of story. The rest is nothing more than click-bait!!",2025-01-19T19:00:29Z,0,0,en,-1
UgwOttRyLj2YzdcebH94AaABAg,@JuiceGuy07,us bunny ears people are too big brained for the rest of yall,2025-01-19T18:39:19Z,0,0,en,-1
UgzoB2zFFko08IYgFRB4AaABAg,@ProxterZ,"Calling it a wrong way to tie shoelaces is crazy, does the shoelace stay tied for the entire day? yes. Does it keep the shoe tight to the foot? yes. Then why is it wrong? Isn't that the purpose?",2025-01-19T17:29:33Z,0,0,en,-1
UgwZ61pskvK0btzM_O94AaABAg,@liquidwombat,"You’re right, but you’re also wrong. What you’re talking about is a balanced knot versus an unbalanced knot. It doesn’t matter whether you go right or left during the second step as long as it’s opposite to the way you went during the first step, you can go counterclockwise during the second step as long as you went clockwise during the first step. You personal just happen always go counterclockwise during the first step",2025-01-19T15:47:00Z,0,0,en,-1
UgzWC08iFI9FYvhlMFx4AaABAg,@galaxy_man7759,There is another.,2025-01-19T15:37:19Z,0,0,en,-1
UgySnvRCYWdqS_RA8kp4AaABAg,@gustavinus,I don't do any of those.,2025-01-19T03:36:59Z,0,0,en,-1
UgxIhguHRaRvaMmIoip4AaABAg,@sambrose1,There's a third way. I make two loops one up one down and pull the opposite part of the loop through the same part of the other loop. I know that's a bad description but it's so fast and s perfect bow.,2025-01-19T00:02:49Z,0,0,en,-1
UgzrgJUOm4uJPFjbhkF4AaABAg,@wolnyczowiek8705,Me tying with two loops:,2025-01-18T23:08:27Z,1,0,en,-1
UgzH5hiRuwcO9njwXgJ4AaABAg,@liondoor4554,I realized this and changed the way I tie my shoes *well into adulthood*❗️,2025-01-18T23:05:00Z,0,0,en,-1
Ugyg1EHurpXD8UnIK8F4AaABAg,@brandonng2883,I first learnt about this when I was in Red Cross school club.or locally known as Red Crescent. We called it the reef knot,2025-01-18T18:19:02Z,0,0,en,-1
UgxmncvGiyCvHj4YOTd4AaABAg,@NavnikBHSilver,"This is why my dad taught me to tie the loops as well, that way you get 3 knots stacked, and even if they come undone, it takes far longer.",2025-01-18T16:55:03Z,0,0,en,-1
UgxdQQ7Lxi-35J7pdul4AaABAg,@chrisbrooks6697,I just go twice around the loop and they never come untied.,2025-01-18T12:23:09Z,0,0,en,-1
UgwBqAWkCNvH_xPz3FZ4AaABAg,@darrenmulvey3710,"right over left then left over right or 
left over right then right over left",2025-01-18T05:25:09Z,0,0,da,-1
UgzWKCcAa9XxBfvqqCl4AaABAg,@RioBell-u6w,The berluti knot is superior,2025-01-18T02:31:17Z,0,0,en,-1
UgyEHsDeX54urdWPL2V4AaABAg,@tdscuriosity,I happily learned this on my own when I was probably 12 or so. 🤘🏼,2025-01-18T02:28:52Z,0,0,en,-1
UgywWlUk2TgF8jhcce94AaABAg,@andremoraismail,"wtf I tie them like none of those ways , Americans tie them like little kids with two bunny ears 🤣🤣🤣",2025-01-17T22:42:12Z,0,0,en,-1
Ugx35X5TuRdFdth48W94AaABAg,@JoaoVitorBarg,"I dont know how to😅
Am 20😢",2025-01-17T22:28:27Z,0,0,en,-1
Ugzos5C-_c53GtmABn94AaABAg,@eightsprites,And I made double knots for years 😮,2025-01-17T21:04:15Z,0,0,en,-1
Ugz_WOidWawYmsrzagN4AaABAg,@kadmow,"clockwise or counter clockwise - all depends on the handedness of the underlying hitch....  (I typicallw to one right nd the other Left -just to keep my brain engaged - surgeons suturing many knots per case  have a regimented system - - pull -the needle thread - up or down (as the suture ""leg"" demands), and only rotate OVER - 2 turns for base and one turn for all subsequent - a shoelace knot OF COURSE is a reef knot with the tails un-retrieved...

The fully formed bow method is so much more elegant - ""left or right - it works equally well - no winging required...

NB. a Bowline and  Sheet bend - are the same and both have a capsized half hitch...",2025-01-17T13:26:23Z,0,0,en,-1
UgyJT06dzxn7hGKrkbp4AaABAg,@nch9023,Now I realize why the counterclockwise knot kept on loosening up. Today I will try the clockwise knot… around my neck…,2025-01-17T13:09:18Z,0,0,en,-1
UgxF_6WGGdV_uG9mVq54AaABAg,@adrianbunea2006,"Embarrassing but I don't actually understand how I'm tying my shoes, I learned the technique by instinct and muscle memory but if I would have to tie the shoes of a child I wouldn't know. I also can't tie my shoes if I don't do the whole process in one go, I cannot start tying, drop the thing or stop and think of something else for a couple of seconds, and then pick up where I left off.",2025-01-17T12:15:26Z,0,0,en,-1
Ugz1tWjTMYWhvT3FJcR4AaABAg,@afriend8888,"was practicing tying diff shoelace knots and couldnt figure out why mine came out diff from the tutorial vids, until I did exactly what youre saying here. needs to be pinned for all knot tying tutorials!",2025-01-17T06:27:59Z,0,0,en,-1
UgymR7g_OFrxg0gbSvV4AaABAg,@MrJuanjojo,"Couldnt pay attention, was distracted by his legs",2025-01-17T05:02:50Z,0,0,en,-1
Ugwk70yZbyI9LGfh2zR4AaABAg,@conversandoando,"If your knot doesn't lessen for a considerable while, not matter clockwise or counterclockwise, we tie them correctly",2025-01-17T04:08:33Z,0,0,en,-1
UgzSlIbirohG6PhQlq14AaABAg,@JennaGetsCreative,Only 2 ways? I don't tie my shoes either of those ways and never have...,2025-01-17T03:49:18Z,0,0,en,-1
UgzNx5szFEswaKuRy6R4AaABAg,@twoandhalfbengals,"nope.. I cross, double loop, cross those.. easy peasy.",2025-01-17T00:26:24Z,0,0,en,-1
UgyMbDdHQp_Q6nIws-h4AaABAg,@quartz97,I started doing it correctly purely because I got tired of the loops being all wonky. I didn't even realize there might be a reason to do so aside from that.,2025-01-16T23:19:51Z,0,0,en,-1
UgxM1DfCmKON03BFl5R4AaABAg,@aburipley9045,Doubleknot right over left left over right is this news to some people?,2025-01-16T21:09:32Z,0,0,en,-1
Ugzs_s8d2MfWg9qEXsZ4AaABAg,@StarCo11,"Bunny ears 😕
No? 
Why would i need to cut my laces every time i need to take my shoes off?",2025-01-16T20:55:34Z,0,0,en,-1
UgwxfF0lrYGJRJV3_e14AaABAg,@giovannicaire3527,"Yeah, thats sum BS my shoes keep falling off",2025-01-16T17:04:29Z,0,0,en,-1
UgzWpMFTNPa9ehkQdVt4AaABAg,@andresilva8444,I'm sure there are many more than two ways. Mine is nothing like that. And I don't have a problem with untiying.,2025-01-16T15:48:43Z,0,0,en,-1
Ugy8vQmKnc57_V3RThZ4AaABAg,@TankEnMate,"I don't use either, I use a Berluti Knot.",2025-01-16T13:56:28Z,0,0,en,-1
UgzwpBqCiDP7lGOhcwV4AaABAg,@yamilao7556,me having a completely different method xd,2025-01-16T12:10:34Z,0,0,en,-1
Ugw20CJXpQQPR7KKExt4AaABAg,@keithnicholas,I use neither and use the quick knot way,2025-01-16T09:17:32Z,0,0,en,-1
UgwiVDLSXWSqvNmzNJ54AaABAg,@pyrexiah6289,Wait wait wait ! Y’all don’t two bunny ears ? This explains so much ..,2025-01-16T08:03:16Z,0,0,en,-1
UgymYDLaEGQyaNcZIHF4AaABAg,@1zzzzzzzzzzzzzzzzful,Ya bro Im a Florida guy and I haven't had a pair of shoes with shoe laces in almost 2 decades but thanks for the advice lol,2025-01-15T22:38:32Z,0,0,en,-1
UgwdDIx7Gwn0jpirFIF4AaABAg,@roytore5062,Who ties their shoes with either of these?,2025-01-15T21:35:35Z,0,0,en,-1
Ugzv-BDhyeN78kFx8ed4AaABAg,@SuperMortiki,My whole childhood people always wondered why my nuts never came undone and that's why I didn't know it then but I know it now,2025-01-15T19:45:42Z,0,0,en,-1
UgyIlxvALglZiuIqyTp4AaABAg,@MartinodF,"Having done years of sailing, people tying stupid granny knots are one of my pet peeves 😂",2025-01-15T16:50:29Z,0,0,en,-1
UgzTgeFBrlO4i3d-tQR4AaABAg,@tendingtozero,You loop twice in beginning and a square not you get a surgeons knot,2025-01-15T15:14:55Z,0,0,en,-1
UgxJo3bmHTeqbchsGo94AaABAg,@ryanunruh2683,Going to have to tie my shoes several different ways and test for a while before I hit the like button,2025-01-15T14:59:07Z,0,0,en,-1
UgwTydjXjZaMtrEggc14AaABAg,@capt_bry,you guys tie your shoes? ha!  *laughs in velcro*,2025-01-15T14:24:39Z,0,0,Other,-1
UgwW7VSzfiaabiYSZ0t4AaABAg,@aaronmichael24,🤤,2025-01-15T11:26:16Z,0,0,Other,-1
Ugy6aHGNBD3S5G2uEJF4AaABAg,@skyzalx2987,"OK, I need to search 'how to tie my shoelaces' now",2025-01-15T10:27:05Z,0,0,en,-1
UgwXMUsV-kjUcASwFmV4AaABAg,@jsytac,"That is a Reef Knot, square knot is American.",2025-01-15T10:02:36Z,0,0,en,-1
UgzPQIoFqs3I4HyPedN4AaABAg,@IamReallySpooky123,i kinda cross my laces and pull them together if that makes sense,2025-01-15T07:33:14Z,0,0,en,-1
UgwUNo1JF_qOlDUxA5F4AaABAg,@54at6f42cqj,But mitochondria is the powerhouse of cell right,2025-01-15T07:22:29Z,0,0,en,-1
Ugyn8Q4xSEcfRjcwNJN4AaABAg,@kuwuuf6646,Never had a problem with it,2025-01-15T06:19:58Z,0,0,en,-1
Ugz2rfoVdivzQEmQWoV4AaABAg,@aaronbernath3554,velcro and forget it. maybe some lights too,2025-01-15T05:38:41Z,0,0,en,-1
UgyxOvI9Mq2xbbahIE14AaABAg,@nmpwolf9679,I do it way more different and it's stronger than both of those knots,2025-01-15T05:07:47Z,0,0,en,-1
UgyiHaAw0Pn3hApteMt4AaABAg,@AngeloMorandini,I’m gonna try this week with one knot on each foot and see if this is worth it or not,2025-01-14T23:26:43Z,0,0,en,-1
Ugx27edNwR4wvPFyD-R4AaABAg,@ugrank,An engineer from Dubai told me this when I was playing poker in Melbourne. Idk why he told me that.,2025-01-14T18:23:39Z,0,0,en,-1
Ugyi37I5GolFiaRDNZh4AaABAg,@baileywilton6756,Anyone else out here using bunny ears,2025-01-14T17:01:08Z,0,0,en,-1
UgyklaiRsVQY1U-i2pt4AaABAg,@AyuKasioy_,"I do the bunny ear then repeat the last step with those two bunny ears. It will come off if you pull on it, but otherwise that baby is staying that way until the end of time",2025-01-14T12:54:06Z,0,0,en,-1
UgyJ2Ja5UZN1kYBYZsV4AaABAg,@Andytlp,Too many steps i can tie my shoe in like 0.3 seconds. It doesnt undo that easily just tighten it enough and it undoes very easily unlike the old method i used.,2025-01-14T11:28:20Z,0,0,en,-1
UgyTmgNj5BU2aC5Hijd4AaABAg,@MrZOMBIE170,how cares,2025-01-14T10:21:09Z,0,0,en,-1
UgzWNhPIjOvaBgkgyjJ4AaABAg,@Bryanksb,I don’t even understand any of these. I just grab my shoelaces and my hand will tie them automatically with muscle memory,2025-01-14T09:33:53Z,0,0,en,-1
UgwKtLtDel9I_6QiXrV4AaABAg,@rcrangers7086,I don't do ether and it works better then both,2025-01-14T02:42:41Z,0,0,en,-1
UgwKijjMp7N8SN1yMBp4AaABAg,@ViktorNilsson-v3e,How to identify a sailor ;),2025-01-13T20:26:34Z,0,0,en,-1
UgxYxw7GTmf5xh0mei14AaABAg,@burns0100,I never learnt either. I tie a bow using both laces around each other. It’s slow but works.,2025-01-13T19:18:23Z,0,0,en,-1
UgxHzIb_2TjPTp4-oJx4AaABAg,@InknbeansPress,"Great. My shoelaces never loosen, so I don't know how I've been tying them for sixty years. After watching this video, I won't be able to tie them at all.",2025-01-13T19:06:28Z,0,0,en,-1
UgxNsvS0qO65PYPwuQR4AaABAg,@X-marks-the-ROT,A dude did a TED Talk on this YEARS ago.  Thanks for the refresher.,2025-01-13T14:00:38Z,0,0,en,-1
UgwJPKdxBBsdprBL74J4AaABAg,@MegaYoutunes,I must tie my shoes differently....  I tie them so that they are a slip knot such that pulling on the ends undoes the knot.  Works perfectly fine and only comes undone with specific lace types like boot lace.   I find it's easier to not have to worry about a knot that refuses to untie.,2025-01-13T04:43:45Z,0,0,en,-1
Ugzm5MLn2pA5CsAQjal4AaABAg,@bonytologna,I tie my shoes with bunny ears,2025-01-13T03:07:43Z,0,0,en,-1
UgzA2CJfP1oohnP2Y4R4AaABAg,@SwordWall,Does not matter if you clockwise or not. What matters is that you switch direction from first to second part.,2025-01-13T02:16:19Z,0,0,en,-1
UgyIHl0xas0sXImgXgV4AaABAg,@mehmetalieser3789,I do neither lol. I just make the loops then tie them together,2025-01-13T00:18:24Z,0,0,en,-1
Ugxh3zN_yZqJPCWHVZV4AaABAg,@christian9540,Dude... it would be best to understand knots in the first place.,2025-01-12T23:15:32Z,0,0,en,-1
UgzdDNjSX8VcuWhzdrB4AaABAg,@clovdz6073,No one ties shoelaces in a knot its a pain to get it loose again,2025-01-12T21:41:03Z,0,0,en,-1
UgypucFvtz9i-UYlb_B4AaABAg,@Dauom,25 years of muscle memory down the drain,2025-01-12T18:41:18Z,0,0,en,-1
UgzMNyUXmV_I0A8_hyl4AaABAg,@sean117xx,Bunny ear method is the superior one,2025-01-12T18:16:36Z,0,0,en,-1
UgxwhsKyGzd0dje9XSp4AaABAg,@alienamongapes,Good thing i wear shoes without shoelaces,2025-01-12T15:34:56Z,0,0,en,-1
UgwtHswchgUVa650i2x4AaABAg,@paul_wiggin,"Tying too tight may become a problem too.
BEtter to learn how to use both",2025-01-12T13:21:10Z,0,0,en,-1
UgzCuOef-I4sMIySk0p4AaABAg,@Dr.Spatula,I only tie my shows every couple of years so I think I'm good,2025-01-12T13:02:46Z,0,0,en,-1
UgwyH-FIWKi2ipulufR4AaABAg,@rallers3002,"I dont agree. The granny knot is superior because it actually is harder to untie, thus works better than a square knot.",2025-01-12T10:51:43Z,0,0,en,-1
UgxxMquLdd2VnQYs6VB4AaABAg,@PJBxx,"I've always done it clockwise, but it has never occurred to me that anyone would ever do it the other way, or that it would be effective any differently. I wonder if me being left handed is related to why I've always done it that way?",2025-01-12T10:45:36Z,0,0,en,-1
Ugx5MULCFGtRjuPElqx4AaABAg,@defenderoftheadverb,I thought nearly everyone got that right. Silly me.,2025-01-12T10:30:41Z,0,0,en,-1
UgyeUVv4dsZ8CmiHP1d4AaABAg,@Enygmate,"I've never put much thought on how I do my laces, I just do it and it just works. I don't even know how I tie them, it just happens. Do I have dementia?",2025-01-12T09:11:15Z,0,0,en,-1
Ugy9k84xvh5QG56GyNF4AaABAg,@Demetriusana,"I’ve always been doing clockwise, thought I was doing it wrong, maybe I’m just not tightening it enough because I always end up double knotting",2025-01-12T09:11:14Z,0,0,en,-1
UgxATz8yyxiqS3aRHYd4AaABAg,@ongoing_cake_discussion,"What will really blow your mind is looping both sides first then knotting. Not using single strands then loops. Loop from the start, then tie the loops. I don't know how else to explain this as a visualize it.",2025-01-12T07:48:13Z,0,0,en,-1
UgxnHGA1N7GyaPZXoJZ4AaABAg,@rustyshackleford8086,great now i have to throw out 40 years of muscle memory,2025-01-12T06:43:14Z,0,0,en,-1
Ugx3VmwnPJIGobRTUd54AaABAg,@BabyAteMeDingo,"I once learned the ""1 second lace tie trick"" back in primary school...now I can't tie my sheos any other way...😅",2025-01-12T05:45:42Z,0,0,en,-1
UgyefZ4YfY1EeyD4uO14AaABAg,@theallknowingsause8940,"I just tie the bunny ears together, they stay together easily enough and when I want to pull them apart it's very easy to get them apart",2025-01-12T03:47:30Z,0,0,en,-1
UgzzhBvWY0M3DZ1-3T94AaABAg,@willthomsen7569,You need to get a job man,2025-01-12T02:28:01Z,0,0,en,-1
UgwxiZYjpsioylfqBmt4AaABAg,@loganlawlyes1980,"I add an overhand knot with the ears on top of it all, I have never had my shoe laces come loose",2025-01-12T01:34:25Z,0,0,en,-1
Ugx-5x5Cueq15muDBmR4AaABAg,@neafranklin7905,"That is only in relation to how the first cross is made . 
Opposing is square and similar is granny",2025-01-11T23:25:38Z,0,0,en,-1
UgwNVWLvyI7Ad34xHrN4AaABAg,@zdenekpavlas3566,Physics does not care about clock directions.,2025-01-11T19:40:16Z,0,0,en,-1
